0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7627825736999512,0.1555088311433792,-0.0,0.0,-0.0527089387178421,-0.19722220301628113,0.0,-1.2217304706573486,-0.2862339913845062,-0.0,0.0,0.3490658402442932,0.0,0.0,0.5235987901687622,1.7453292608261108,1.7453292608261108,1.7453292608261108,1.7453292608261108,0.5235987901687622,1.7453292608261108,1.7453292608261108,1.7453292608261108,1.7453292608261108,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7626917362213135,0.15544991195201874,-0.0,0.0,-0.05272645875811577,-0.19728460907936096,6.680510705336928e-05,-1.2217597961425781,-0.2862592041492462,-0.0,0.0,0.3490658402442932,0.0,0.0,0.5235987901687622,1.7453292608261108,1.7453292608261108,1.7453292608261108,1.7453292608261108,0.5235987901687622,1.7453292608261108,1.7453292608261108,1.7453292608261108,1.7453292608261108,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7624211311340332,0.15527431666851044,-0.0,0.0,-0.05277867242693901,-0.19747059047222137,0.0002658776647876948,-1.2218470573425293,-0.2863343060016632,-0.0,0.0,0.3490658402442932,0.0,0.0,0.5235987901687622,1.7453292608261108,1.7453292608261108,1.7453292608261108,1.7453292608261108,0.5235987901687622,1.7453292608261108,1.7453292608261108,1.7453292608261108,1.7453292608261108,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.761973261833191,0.15498384833335876,-0.0,0.0,-0.05286505073308945,-0.19777823984622955,0.0005952035426162183,-1.2219915390014648,-0.2864585220813751,-0.0,0.0,0.3490658402442932,0.0,0.0,0.5235987305641174,1.7453291416168213,1.7453291416168213,1.7453291416168213,1.7453291416168213,0.5235987901687622,1.7453292608261108,1.7453292608261108,1.7453292608261108,1.7453292608261108,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.761351227760315,0.1545802503824234,-0.0,0.0,-0.0529850572347641,-0.19820569455623627,0.0010527687845751643,-1.2221921682357788,-0.28663113713264465,-0.0,0.0,0.3490658402442932,0.0,0.0,0.5235987305641174,1.7453290224075317,1.7453290224075317,1.7453290224075317,1.7453290224075317,0.5235987901687622,1.7453292608261108,1.7453292608261108,1.7453292608261108,1.7453292608261108,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7605575323104858,0.1540653109550476,-0.0,0.0,-0.05313817784190178,-0.1987510621547699,0.0016365590272471309,-1.2224483489990234,-0.2868514060974121,-0.0,0.0,0.3490658402442932,0.0,0.0,0.5235986709594727,1.7453287839889526,1.7453287839889526,1.7453287839889526,1.7453287839889526,0.5235987901687622,1.7453292608261108,1.7453292608261108,1.7453292608261108,1.7453292608261108,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7595947980880737,0.15344081819057465,-0.0,0.0,-0.05332387238740921,-0.1994124799966812,0.0023445601109415293,-1.2227587699890137,-0.28711849451065063,-0.0,0.0,0.3490658402442932,0.0,0.0,0.5235985517501831,1.745328426361084,1.745328426361084,1.745328426361084,1.745328426361084,0.5235987901687622,1.7453292608261108,1.7453292608261108,1.7453292608261108,1.7453292608261108,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7584660053253174,0.15270856022834778,-0.0,0.0,-0.05354161560535431,-0.2001880556344986,0.0031747580505907536,-1.2231228351593018,-0.28743165731430054,-0.0,0.0,0.3490658402442932,0.0,0.0,0.5235983729362488,1.7453279495239258,1.7453279495239258,1.7453279495239258,1.7453279495239258,0.5235987901687622,1.7453292608261108,1.7453292608261108,1.7453292608261108,1.7453292608261108,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.757173776626587,0.15187028050422668,-0.0,0.0,-0.05379088222980499,-0.20107588171958923,0.004125139210373163,-1.2235398292541504,-0.2877902090549469,-0.0,0.0,0.3490658402442932,0.0,0.0,0.5235981941223145,1.7453272342681885,1.7453272342681885,1.7453272342681885,1.7453272342681885,0.5235987901687622,1.7453292608261108,1.7453292608261108,1.7453292608261108,1.7453292608261108,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7557209730148315,0.15092776715755463,-0.0,0.0,-0.05407114326953888,-0.2020741105079651,0.005193688906729221,-1.2240084409713745,-0.28819331526756287,-0.0,0.0,0.3490658402442932,0.0,0.0,0.5235979557037354,1.7453263998031616,1.7453263998031616,1.7453263998031616,1.7453263998031616,0.5235987901687622,1.7453292608261108,1.7453292608261108,1.7453292608261108,1.7453292608261108,0,0,0,0
